stat,overlap
-0.005053521791078388,0.1956242434449864
-0.02833866445511502,0.21388419576263273
-0.008722761936815123,0.21390079935090417
-0.018553694521401296,0.2053764330329275
-0.028117565458781867,0.2920314748888084
-0.02323669507505143,0.20961302884399136
-0.025864848474446936,0.3241782014169434
-0.03853058401662874,0.2557728574061226
-0.006425581974728632,0.19904547340768494
-0.024365950355717817,0.21940720878500872
-0.01323393936158469,0.2621161734264495
-0.02460264715323349,0.2332549766368797
-0.028566142586114267,0.257438031599314
-0.030647719020486804,0.24807301738956028
-0.023397582635370038,0.21005479607644673
-0.012720269729446562,0.26800685297247084
-0.017103591225598246,0.17357797130674657
-0.03164797351501999,0.22812360741581358
-0.02092398599035514,0.22899832318898153
-0.03854282978508294,0.25388332666148083
-0.029518249703971062,0.20339170355814454
-0.04754667892083853,0.2172943610386017
-0.025764671005198074,0.23981112239990288
-0.03179302206405722,0.18046363200554105
-0.017331797217513007,0.1672926126543155
-0.026439407867502426,0.25656228449107693
-0.009603981041193307,0.1831535369689666
